user_id,event_timestamp,event_name,event_date
110261,2026-07-01 04:00:00,onboarding_step_2_completed,2026-07-01
111195,2026-07-01 04:00:00,onboarding_step_1_completed,2026-07-01
111397,2026-07-01 04:00:00,onboarding_started,2026-07-01
112653,2026-07-01 04:00:00,onboarding_started,2026-07-01
113513,2026-07-01 04:00:00,onboarding_step_2_completed,2026-07-01
114077,2026-07-01 04:00:00,onboarding_step_1_completed,2026-07-01
100430,2026-07-01 05:00:00,onboarding_started,2026-07-01
100471,2026-07-01 05:00:00,onboarding_step_1_completed,2026-07-01
101655,2026-07-01 05:00:00,onboarding_step_2_completed,2026-07-01
102696,2026-07-01 05:00:00,onboarding_started,2026-07-01
103011,2026-07-01 05:00:00,core_action,2026-07-01
103017,2026-07-01 05:00:00,onboarding_step_1_completed,2026-07-01
103740,2026-07-01 05:00:00,onboarding_started,2026-07-01
104792,2026-07-01 05:00:00,onboarding_step_3_completed,2026-07-01
105232,2026-07-01 05:00:00,onboarding_step_2_completed,2026-07-01
106646,2026-07-01 05:00:00,onboarding_started,2026-07-01
107535,2026-07-01 05:00:00,onboarding_started,2026-07-01
108223,2026-07-01 05:00:00,onboarding_step_3_completed,2026-07-01
108416,2026-07-01 05:00:00,onboarding_step_1_completed,2026-07-01
108592,2026-07-01 05:00:00,onboarding_started,2026-07-01
109203,2026-07-01 05:00:00,onboarding_started,2026-07-01
109220,2026-07-01 05:00:00,onboarding_step_1_completed,2026-07-01
109329,2026-07-01 05:00:00,onboarding_started,2026-07-01
109864,2026-07-01 05:00:00,onboarding_started,2026-07-01
109964,2026-07-01 05:00:00,onboarding_started,2026-07-01
109964,2026-07-01 05:00:00,onboarding_step_1_completed,2026-07-01
110400,2026-07-01 05:00:00,onboarding_started,2026-07-01
110531,2026-07-01 05:00:00,onboarding_started,2026-07-01
110594,2026-07-01 05:00:00,onboarding_started,2026-07-01
112130,2026-07-01 05:00:00,onboarding_step_1_completed,2026-07-01
112222,2026-07-01 05:00:00,onboarding_started,2026-07-01
112697,2026-07-01 05:00:00,onboarding_started,2026-07-01
114782,2026-07-01 05:00:00,onboarding_step_3_completed,2026-07-01
114820,2026-07-01 05:00:00,onboarding_started,2026-07-01
100243,2026-07-01 06:00:00,onboarding_step_2_completed,2026-07-01
100262,2026-07-01 06:00:00,onboarding_started,2026-07-01
101076,2026-07-01 06:00:00,onboarding_started,2026-07-01
101180,2026-07-01 06:00:00,onboarding_step_2_completed,2026-07-01
103017,2026-07-01 06:00:00,onboarding_started,2026-07-01
103678,2026-07-01 06:00:00,onboarding_started,2026-07-01
103970,2026-07-01 06:00:00,onboarding_step_2_completed,2026-07-01
104710,2026-07-01 06:00:00,onboarding_step_1_completed,2026-07-01
104792,2026-07-01 06:00:00,onboarding_started,2026-07-01
104961,2026-07-01 06:00:00,core_action,2026-07-01
105297,2026-07-01 06:00:00,onboarding_started,2026-07-01
105390,2026-07-01 06:00:00,onboarding_step_3_completed,2026-07-01
105550,2026-07-01 06:00:00,onboarding_step_2_completed,2026-07-01
107251,2026-07-01 06:00:00,onboarding_started,2026-07-01
107315,2026-07-01 06:00:00,onboarding_started,2026-07-01
107723,2026-07-01 06:00:00,onboarding_step_1_completed,2026-07-01
108382,2026-07-01 06:00:00,onboarding_started,2026-07-01
109268,2026-07-01 06:00:00,onboarding_step_1_completed,2026-07-01
109268,2026-07-01 06:00:00,core_action,2026-07-01
110261,2026-07-01 06:00:00,onboarding_started,2026-07-01
111214,2026-07-01 06:00:00,onboarding_started,2026-07-01
112774,2026-07-01 06:00:00,onboarding_started,2026-07-01
113446,2026-07-01 06:00:00,onboarding_step_3_completed,2026-07-01
114063,2026-07-01 06:00:00,onboarding_started,2026-07-01
114820,2026-07-01 06:00:00,onboarding_step_2_completed,2026-07-01
101007,2026-07-01 07:00:00,onboarding_step_3_completed,2026-07-01
101757,2026-07-01 07:00:00,onboarding_started,2026-07-01
101830,2026-07-01 07:00:00,onboarding_step_3_completed,2026-07-01
102521,2026-07-01 07:00:00,onboarding_step_3_completed,2026-07-01
103164,2026-07-01 07:00:00,onboarding_started,2026-07-01
103519,2026-07-01 07:00:00,onboarding_step_1_completed,2026-07-01
105515,2026-07-01 07:00:00,onboarding_started,2026-07-01
106583,2026-07-01 07:00:00,onboarding_step_3_completed,2026-07-01
107777,2026-07-01 07:00:00,onboarding_started,2026-07-01
108382,2026-07-01 07:00:00,onboarding_step_2_completed,2026-07-01
108416,2026-07-01 07:00:00,onboarding_started,2026-07-01
108416,2026-07-01 07:00:00,onboarding_step_3_completed,2026-07-01
109467,2026-07-01 07:00:00,onboarding_started,2026-07-01
109494,2026-07-01 07:00:00,onboarding_step_1_completed,2026-07-01
110262,2026-07-01 07:00:00,onboarding_step_1_completed,2026-07-01
110531,2026-07-01 07:00:00,onboarding_step_1_completed,2026-07-01
113422,2026-07-01 07:00:00,onboarding_started,2026-07-01
113741,2026-07-01 07:00:00,onboarding_step_3_completed,2026-07-01
114045,2026-07-01 07:00:00,onboarding_step_2_completed,2026-07-01
114060,2026-07-01 07:00:00,onboarding_step_3_completed,2026-07-01
114077,2026-07-01 07:00:00,onboarding_started,2026-07-01
100891,2026-07-01 08:00:00,onboarding_step_1_completed,2026-07-01
101171,2026-07-01 08:00:00,onboarding_step_1_completed,2026-07-01
101180,2026-07-01 08:00:00,onboarding_started,2026-07-01
101928,2026-07-01 08:00:00,onboarding_started,2026-07-01
103410,2026-07-01 08:00:00,onboarding_step_2_completed,2026-07-01
103420,2026-07-01 08:00:00,onboarding_step_1_completed,2026-07-01
104961,2026-07-01 08:00:00,onboarding_started,2026-07-01
105550,2026-07-01 08:00:00,onboarding_started,2026-07-01
105777,2026-07-01 08:00:00,onboarding_started,2026-07-01
105866,2026-07-01 08:00:00,onboarding_step_2_completed,2026-07-01
106020,2026-07-01 08:00:00,onboarding_step_2_completed,2026-07-01
106230,2026-07-01 08:00:00,onboarding_step_1_completed,2026-07-01
106383,2026-07-01 08:00:00,onboarding_started,2026-07-01
106911,2026-07-01 08:00:00,onboarding_started,2026-07-01
107180,2026-07-01 08:00:00,onboarding_step_2_completed,2026-07-01
108223,2026-07-01 08:00:00,onboarding_started,2026-07-01
108442,2026-07-01 08:00:00,onboarding_step_3_completed,2026-07-01
108695,2026-07-01 08:00:00,onboarding_started,2026-07-01
110956,2026-07-01 08:00:00,onboarding_started,2026-07-01
111111,2026-07-01 08:00:00,onboarding_started,2026-07-01
111214,2026-07-01 08:00:00,onboarding_step_1_completed,2026-07-01
112222,2026-07-01 08:00:00,onboarding_step_2_completed,2026-07-01
113422,2026-07-01 08:00:00,core_action,2026-07-01
114060,2026-07-01 08:00:00,onboarding_step_2_completed,2026-07-01
100430,2026-07-01 09:00:00,onboarding_step_2_completed,2026-07-01
102254,2026-07-01 09:00:00,onboarding_step_2_completed,2026-07-01
103253,2026-07-01 09:00:00,onboarding_step_3_completed,2026-07-01
104265,2026-07-01 09:00:00,onboarding_started,2026-07-01
104710,2026-07-01 09:00:00,onboarding_started,2026-07-01
105294,2026-07-01 09:00:00,onboarding_started,2026-07-01
105777,2026-07-01 09:00:00,onboarding_step_2_completed,2026-07-01
106230,2026-07-01 09:00:00,onboarding_started,2026-07-01
106439,2026-07-01 09:00:00,onboarding_started,2026-07-01
106560,2026-07-01 09:00:00,core_action,2026-07-01
106646,2026-07-01 09:00:00,onboarding_step_1_completed,2026-07-01
107407,2026-07-01 09:00:00,onboarding_started,2026-07-01
107723,2026-07-01 09:00:00,onboarding_step_2_completed,2026-07-01
108023,2026-07-01 09:00:00,onboarding_started,2026-07-01
108727,2026-07-01 09:00:00,onboarding_step_3_completed,2026-07-01
108851,2026-07-01 09:00:00,onboarding_step_2_completed,2026-07-01
109379,2026-07-01 09:00:00,onboarding_step_1_completed,2026-07-01
110459,2026-07-01 09:00:00,onboarding_step_2_completed,2026-07-01
111973,2026-07-01 09:00:00,onboarding_step_3_completed,2026-07-01
112210,2026-07-01 09:00:00,onboarding_started,2026-07-01
114060,2026-07-01 09:00:00,core_action,2026-07-01
114354,2026-07-01 09:00:00,onboarding_started,2026-07-01
100891,2026-07-01 10:00:00,onboarding_step_3_completed,2026-07-01
101251,2026-07-01 10:00:00,onboarding_step_3_completed,2026-07-01
102171,2026-07-01 10:00:00,onboarding_step_2_completed,2026-07-01
102772,2026-07-01 10:00:00,onboarding_step_3_completed,2026-07-01
103253,2026-07-01 10:00:00,onboarding_started,2026-07-01
103410,2026-07-01 10:00:00,onboarding_started,2026-07-01
103420,2026-07-01 10:00:00,onboarding_started,2026-07-01
103740,2026-07-01 10:00:00,onboarding_step_1_completed,2026-07-01
103851,2026-07-01 10:00:00,onboarding_started,2026-07-01
104112,2026-07-01 10:00:00,onboarding_step_3_completed,2026-07-01
104323,2026-07-01 10:00:00,onboarding_step_2_completed,2026-07-01
105231,2026-07-01 10:00:00,onboarding_started,2026-07-01
105550,2026-07-01 10:00:00,core_action,2026-07-01
105787,2026-07-01 10:00:00,onboarding_started,2026-07-01
105866,2026-07-01 10:00:00,core_action,2026-07-01
106049,2026-07-01 10:00:00,core_action,2026-07-01
107535,2026-07-01 10:00:00,onboarding_step_1_completed,2026-07-01
107546,2026-07-01 10:00:00,onboarding_started,2026-07-01
109157,2026-07-01 10:00:00,onboarding_started,2026-07-01
109733,2026-07-01 10:00:00,onboarding_started,2026-07-01
111111,2026-07-01 10:00:00,onboarding_step_1_completed,2026-07-01
111195,2026-07-01 10:00:00,onboarding_started,2026-07-01
111229,2026-07-01 10:00:00,onboarding_step_1_completed,2026-07-01
112798,2026-07-01 10:00:00,onboarding_step_1_completed,2026-07-01
113388,2026-07-01 10:00:00,onboarding_started,2026-07-01
113388,2026-07-01 10:00:00,onboarding_step_1_completed,2026-07-01
114571,2026-07-01 10:00:00,onboarding_step_2_completed,2026-07-01
100016,2026-07-01 11:00:00,onboarding_started,2026-07-01
100430,2026-07-01 11:00:00,onboarding_step_1_completed,2026-07-01
101238,2026-07-01 11:00:00,onboarding_step_3_completed,2026-07-01
102521,2026-07-01 11:00:00,onboarding_started,2026-07-01
103970,2026-07-01 11:00:00,onboarding_started,2026-07-01
105294,2026-07-01 11:00:00,onboarding_step_1_completed,2026-07-01
106230,2026-07-01 11:00:00,onboarding_step_3_completed,2026-07-01
106560,2026-07-01 11:00:00,onboarding_started,2026-07-01
106560,2026-07-01 11:00:00,onboarding_step_3_completed,2026-07-01
106911,2026-07-01 11:00:00,onboarding_step_1_completed,2026-07-01
107251,2026-07-01 11:00:00,onboarding_step_2_completed,2026-07-01
108823,2026-07-01 11:00:00,core_action,2026-07-01
109672,2026-07-01 11:00:00,onboarding_started,2026-07-01
110956,2026-07-01 11:00:00,onboarding_step_2_completed,2026-07-01
111081,2026-07-01 11:00:00,onboarding_step_1_completed,2026-07-01
111195,2026-07-01 11:00:00,onboarding_step_3_completed,2026-07-01
111673,2026-07-01 11:00:00,onboarding_step_3_completed,2026-07-01
112126,2026-07-01 11:00:00,onboarding_step_3_completed,2026-07-01
112210,2026-07-01 11:00:00,onboarding_step_1_completed,2026-07-01
112377,2026-07-01 11:00:00,core_action,2026-07-01
113225,2026-07-01 11:00:00,onboarding_started,2026-07-01
114228,2026-07-01 11:00:00,onboarding_started,2026-07-01
100016,2026-07-01 12:00:00,onboarding_step_1_completed,2026-07-01
100382,2026-07-01 12:00:00,onboarding_started,2026-07-01
100382,2026-07-01 12:00:00,onboarding_step_1_completed,2026-07-01
101180,2026-07-01 12:00:00,onboarding_step_3_completed,2026-07-01
101238,2026-07-01 12:00:00,onboarding_step_1_completed,2026-07-01
101245,2026-07-01 12:00:00,core_action,2026-07-01
101251,2026-07-01 12:00:00,onboarding_started,2026-07-01
101655,2026-07-01 12:00:00,onboarding_started,2026-07-01
103011,2026-07-01 12:00:00,onboarding_step_2_completed,2026-07-01
103519,2026-07-01 12:00:00,onboarding_started,2026-07-01
103851,2026-07-01 12:00:00,onboarding_step_2_completed,2026-07-01
104054,2026-07-01 12:00:00,onboarding_step_1_completed,2026-07-01
104112,2026-07-01 12:00:00,onboarding_started,2026-07-01
105049,2026-07-01 12:00:00,onboarding_step_1_completed,2026-07-01
105342,2026-07-01 12:00:00,onboarding_started,2026-07-01
105390,2026-07-01 12:00:00,onboarding_started,2026-07-01
105432,2026-07-01 12:00:00,onboarding_step_3_completed,2026-07-01
105866,2026-07-01 12:00:00,onboarding_step_3_completed,2026-07-01
106049,2026-07-01 12:00:00,onboarding_started,2026-07-01
106560,2026-07-01 12:00:00,onboarding_step_2_completed,2026-07-01
106646,2026-07-01 12:00:00,onboarding_step_2_completed,2026-07-01
106867,2026-07-01 12:00:00,onboarding_started,2026-07-01
107180,2026-07-01 12:00:00,onboarding_started,2026-07-01
107921,2026-07-01 12:00:00,onboarding_started,2026-07-01
108695,2026-07-01 12:00:00,onboarding_step_3_completed,2026-07-01
108851,2026-07-01 12:00:00,onboarding_step_3_completed,2026-07-01
111214,2026-07-01 12:00:00,onboarding_step_2_completed,2026-07-01
111673,2026-07-01 12:00:00,onboarding_started,2026-07-01
111993,2026-07-01 12:00:00,onboarding_step_1_completed,2026-07-01
111993,2026-07-01 12:00:00,onboarding_step_2_completed,2026-07-01
112030,2026-07-01 12:00:00,onboarding_step_3_completed,2026-07-01
113400,2026-07-01 12:00:00,onboarding_started,2026-07-01
113967,2026-07-01 12:00:00,onboarding_started,2026-07-01
114354,2026-07-01 12:00:00,onboarding_step_2_completed,2026-07-01
100630,2026-07-01 13:00:00,onboarding_step_2_completed,2026-07-01
101245,2026-07-01 13:00:00,onboarding_started,2026-07-01
101291,2026-07-01 13:00:00,onboarding_started,2026-07-01
101830,2026-07-01 13:00:00,onboarding_step_2_completed,2026-07-01
101982,2026-07-01 13:00:00,onboarding_started,2026-07-01
102123,2026-07-01 13:00:00,onboarding_started,2026-07-01
102123,2026-07-01 13:00:00,onboarding_step_1_completed,2026-07-01
102521,2026-07-01 13:00:00,onboarding_step_1_completed,2026-07-01
103380,2026-07-01 13:00:00,onboarding_step_2_completed,2026-07-01
104112,2026-07-01 13:00:00,onboarding_step_2_completed,2026-07-01
105736,2026-07-01 13:00:00,onboarding_step_3_completed,2026-07-01
107256,2026-07-01 13:00:00,onboarding_started,2026-07-01
108442,2026-07-01 13:00:00,onboarding_step_1_completed,2026-07-01
109672,2026-07-01 13:00:00,onboarding_step_3_completed,2026-07-01
111111,2026-07-01 13:00:00,onboarding_step_2_completed,2026-07-01
113446,2026-07-01 13:00:00,onboarding_step_2_completed,2026-07-01
114782,2026-07-01 13:00:00,onboarding_started,2026-07-01
100630,2026-07-01 14:00:00,onboarding_started,2026-07-01
103011,2026-07-01 14:00:00,onboarding_started,2026-07-01
103253,2026-07-01 14:00:00,core_action,2026-07-01
103380,2026-07-01 14:00:00,onboarding_started,2026-07-01
104027,2026-07-01 14:00:00,onboarding_step_3_completed,2026-07-01
104027,2026-07-01 14:00:00,core_action,2026-07-01
104054,2026-07-01 14:00:00,onboarding_started,2026-07-01
104961,2026-07-01 14:00:00,onboarding_step_2_completed,2026-07-01
105232,2026-07-01 14:00:00,onboarding_started,2026-07-01
105777,2026-07-01 14:00:00,onboarding_step_1_completed,2026-07-01
107616,2026-07-01 14:00:00,onboarding_started,2026-07-01
108851,2026-07-01 14:00:00,core_action,2026-07-01
111358,2026-07-01 14:00:00,onboarding_started,2026-07-01
112126,2026-07-01 14:00:00,onboarding_started,2026-07-01
112377,2026-07-01 14:00:00,onboarding_started,2026-07-01
113400,2026-07-01 14:00:00,onboarding_step_3_completed,2026-07-01
114571,2026-07-01 14:00:00,onboarding_started,2026-07-01
101655,2026-07-01 15:00:00,core_action,2026-07-01
101928,2026-07-01 15:00:00,onboarding_step_1_completed,2026-07-01
102405,2026-07-01 15:00:00,onboarding_started,2026-07-01
103017,2026-07-01 15:00:00,onboarding_step_2_completed,2026-07-01
106439,2026-07-01 15:00:00,onboarding_step_1_completed,2026-07-01
107256,2026-07-01 15:00:00,onboarding_step_1_completed,2026-07-01
107315,2026-07-01 15:00:00,onboarding_step_1_completed,2026-07-01
107315,2026-07-01 15:00:00,onboarding_step_3_completed,2026-07-01
108259,2026-07-01 15:00:00,onboarding_started,2026-07-01
108545,2026-07-01 15:00:00,onboarding_started,2026-07-01
108851,2026-07-01 15:00:00,onboarding_started,2026-07-01
109733,2026-07-01 15:00:00,onboarding_step_1_completed,2026-07-01
110459,2026-07-01 15:00:00,onboarding_step_3_completed,2026-07-01
110612,2026-07-01 15:00:00,onboarding_step_2_completed,2026-07-01
110956,2026-07-01 15:00:00,onboarding_step_3_completed,2026-07-01
111512,2026-07-01 15:00:00,onboarding_step_3_completed,2026-07-01
111973,2026-07-01 15:00:00,onboarding_started,2026-07-01
112130,2026-07-01 15:00:00,onboarding_started,2026-07-01
112210,2026-07-01 15:00:00,onboarding_step_3_completed,2026-07-01
113388,2026-07-01 15:00:00,onboarding_step_3_completed,2026-07-01
113513,2026-07-01 15:00:00,onboarding_started,2026-07-01
114506,2026-07-01 15:00:00,onboarding_started,2026-07-01
100316,2026-07-01 16:00:00,onboarding_started,2026-07-01
100316,2026-07-01 16:00:00,onboarding_step_2_completed,2026-07-01
100329,2026-07-01 16:00:00,onboarding_step_1_completed,2026-07-01
101007,2026-07-01 16:00:00,onboarding_started,2026-07-01
101319,2026-07-01 16:00:00,onboarding_step_1_completed,2026-07-01
101897,2026-07-01 16:00:00,onboarding_started,2026-07-01
104003,2026-07-01 16:00:00,onboarding_started,2026-07-01
104265,2026-07-01 16:00:00,onboarding_step_2_completed,2026-07-01
104323,2026-07-01 16:00:00,onboarding_started,2026-07-01
104371,2026-07-01 16:00:00,onboarding_step_3_completed,2026-07-01
104792,2026-07-01 16:00:00,onboarding_step_1_completed,2026-07-01
105020,2026-07-01 16:00:00,onboarding_step_1_completed,2026-07-01
105343,2026-07-01 16:00:00,onboarding_started,2026-07-01
105634,2026-07-01 16:00:00,onboarding_started,2026-07-01
106560,2026-07-01 16:00:00,onboarding_step_1_completed,2026-07-01
107921,2026-07-01 16:00:00,onboarding_step_3_completed,2026-07-01
108259,2026-07-01 16:00:00,onboarding_step_3_completed,2026-07-01
108416,2026-07-01 16:00:00,onboarding_step_2_completed,2026-07-01
108542,2026-07-01 16:00:00,onboarding_started,2026-07-01
110612,2026-07-01 16:00:00,onboarding_started,2026-07-01
110797,2026-07-01 16:00:00,onboarding_started,2026-07-01
112377,2026-07-01 16:00:00,onboarding_step_3_completed,2026-07-01
113225,2026-07-01 16:00:00,onboarding_step_2_completed,2026-07-01
100316,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
100471,2026-07-01 17:00:00,onboarding_started,2026-07-01
100567,2026-07-01 17:00:00,onboarding_started,2026-07-01
101076,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
101171,2026-07-01 17:00:00,onboarding_started,2026-07-01
101635,2026-07-01 17:00:00,onboarding_step_2_completed,2026-07-01
101928,2026-07-01 17:00:00,onboarding_step_2_completed,2026-07-01
102405,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
104371,2026-07-01 17:00:00,onboarding_started,2026-07-01
106273,2026-07-01 17:00:00,onboarding_started,2026-07-01
106383,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
107018,2026-07-01 17:00:00,onboarding_started,2026-07-01
107723,2026-07-01 17:00:00,onboarding_started,2026-07-01
108727,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
110143,2026-07-01 17:00:00,onboarding_started,2026-07-01
110143,2026-07-01 17:00:00,onboarding_step_2_completed,2026-07-01
110421,2026-07-01 17:00:00,onboarding_started,2026-07-01
110612,2026-07-01 17:00:00,onboarding_step_3_completed,2026-07-01
111831,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
111946,2026-07-01 17:00:00,onboarding_started,2026-07-01
111993,2026-07-01 17:00:00,onboarding_started,2026-07-01
112030,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
112697,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
112798,2026-07-01 17:00:00,onboarding_started,2026-07-01
113513,2026-07-01 17:00:00,onboarding_step_1_completed,2026-07-01
114060,2026-07-01 17:00:00,onboarding_started,2026-07-01
114603,2026-07-01 17:00:00,onboarding_started,2026-07-01
100016,2026-07-01 18:00:00,onboarding_step_3_completed,2026-07-01
100329,2026-07-01 18:00:00,onboarding_started,2026-07-01
101291,2026-07-01 18:00:00,onboarding_step_3_completed,2026-07-01
101830,2026-07-01 18:00:00,onboarding_started,2026-07-01
101844,2026-07-01 18:00:00,onboarding_started,2026-07-01
101928,2026-07-01 18:00:00,onboarding_step_3_completed,2026-07-01
102405,2026-07-01 18:00:00,onboarding_step_3_completed,2026-07-01
103253,2026-07-01 18:00:00,onboarding_step_2_completed,2026-07-01
103519,2026-07-01 18:00:00,onboarding_step_3_completed,2026-07-01
103668,2026-07-01 18:00:00,onboarding_started,2026-07-01
103678,2026-07-01 18:00:00,onboarding_step_3_completed,2026-07-01
103851,2026-07-01 18:00:00,onboarding_step_3_completed,2026-07-01
